,Year,Rank,Title,Author,INTRO,TB
0,2023,1,미스터 프레지던트,탁현민,"['일', '개', '국가', '행사', '대한민국', '품격', '의전', '하인', '드', '스토리', '문재인', '대통령', '일', '탁현민', '5년', '순간', '미스터', '프레지던트', '문재인', '정부', '의전', '비서관', '탁현민', '비서관', '회고록', '국가', '기념식', '해외', '순방', '남북', '행사', '등', '일', '동안', '대중', '감동', '행사', '개', '기획', '저자', '각종', '흥미', '뒷이야기', '대통령', '에피소드', '책', '대통령', '거리', '보좌', '비서관', '정부', '행사', '책', '대통령', '직', '의미', '프로젝트', '기획', '추진', '기획자', '각종', '노하우', '수', '이', '책', '저자', '5년', '간', '수행', '일', '정치', '범주', '안', '정치', '진실', '진심', '국민', '일', '소회', '년', '저자', '청와대', '의전', '비서관', '대통령', '국민', '수', '방식', '대통령', '철학', '생각', '이야기', '국민', '전달', '고민', '과정', '책', '부', '부', '노력', '대통령', '일정', '행사', '이야기', '부', '일', '개', '대통령', '일정', '밀리', '터', '리', '덕', '후', '대통령', '전투기', '탑승', '계기', '모두', '주인공', '정은', '경', '질병', '관리', '청장', '임명식', '임기', '무렵', '대통령', '손석희', '대표', '진행', '대담', '뒷이야기', '역대', '대통령', '중', '최초', '곳', '사관학교', '졸업식', '방문', '대통령', '이야기', '등', '수', '부', '대한민국', '국가', '기념식', '홍범도', '장군', '귀환', '기념식', '현충일', '추념식', '등', '대중', '감동', '국가', '기념식', '하인', '드', '스토리', '국가', '행사', '기념', '것', '반복', '의미', '행사', '형식', '이야기', '것', '저자', '국가', '기념식', '번', '과제', '그날', '의미', '것', '말', '의미', '그날', '이야기', '국민', '이야기', '공감', '국민', '그날', '의미', '기억', '숨', '부', '독자', '역사', '기억', '것', '인지', '고민', '대통령', '직', '존재', '의미', '수']","['프롤로그', '대한민국', '대통령', '입장', '일', '개', '대통령', '일정', '청와대', '앞길', '개방', '청와대', '폐쇄', '까', '지', '트럼프', '대통령', '선물', '준비', '회의', '사단', '신병교육대', '격려', '방문', '탄소', '중립', '선언', '흑백', '연설', '대통령', '퇴근길', '맥주', '한잔', '남수단', '유소', '년', '축구단', '임', '명장', '수여식', '청와대', '의자', '매기', '한복', '국무회의', '별이', '사람', '한글날', '산책', '부산국제영화제', '해물', '짬뽕', '삼정', '검', '수여식', '의인', '해돋이', '산행', '신년', '계', '비행', '작전', '명', '태양의 후예', '의장대', '군악대', '팡파르', '대장', '밀', '덕', '대통령', '탑승', '기질', '병', '관리', '청장', '임', '명장', '수여식', '날자', '누리', '호', '대통령', '코로나', '19', '백신', '접종', '탄소', '중립', '위원회', '맹꽁이', '숲', '킬로미터', '여정', '한국', '형', '전투기', '출고', '식각', '군', '사관학교', '졸업식', '대통령', '조문', '마지막', '대담', '이야기', '대통령', '휴가', '대한민국', '국가', '기념식', '육군', '중사', '김', '기억', '오희', '옥', '애국지사', '드', '사인', '명', '합창단', '환희의 송가', '어린이날', '주년', '군인', '군인', '군인', '가족', '입', '니다', '동백꽃', '블록버스터', '피스', '메이커', '꽃', '청년', '날', '세월', '산천', '안다', '영웅', '우리나라', '이기', '리라', '102년', '만', '독립', '만세', '데니 태극기', '수', '자기', '하와이', '서울로', '장군', '귀환', '합참', '의장', '취임식', '이야기', '국가', '기념식', '평화', '길', '간다', '평화', '길', '다', '발해를 꿈꾸며', '초', '암전', '길', '이야기', '대통령', '음식', '이야기', '대통령', '순방', '수행', '기', '평화', '올림픽', '메트로폴리탄', '평창', '밤', '브랜드', '쇼', '아세안', '푸드', '스트리트', '늦기 전에', '대통령', '태도', '최고', '순방', '최고', '회담', '백범', '프로젝트', '콘서트', '휘모리', '마지막', '순방', '샤프', '란', '이야기', '국가', '기념식', '대통령', '행사', '기획', '일', '에필로그', '대한민국', '대통령', '퇴장']"
1,2023,2,나는 대한민국 검사였다,이인규,"['노무현', '수사', '대검', '중수부장', '14년', '만', '진실', '14년', '간', '침묵', '노무현', '대통령', '수사', '책임자', '이인규', '대검', '중수부장', '회고록', '정면', '승부', '피', '사실', '인정', '피의자', '사망', '공소권 없음', '수사', '기록', '영구', '보존', '2009년 6월', '일', '세칭', '박연차', '게이트', '박연차', '태광', '실업', '회장', '정', '관계', '불법', '로비', '사건', '수사', '결과', '발표', '중', '노무현', '대통령', '대목', '당시', '수사', '총지휘', '저자', '년', '개월', '동안', '대한민국', '검사', '생활', '퇴임', '퇴임', '사', '부정부패', '척결', '당위', '문제', '뿐', '이념', '문제', '부정부패', '사회', '문명사회', '수', '년', '만', '페이지', '회고록', '입', '노', '대통령', '죽음', '국민', '상처', '년', '월', '일', '노', '대통령', '사건', '공소시효', '완성', '이제', '국민', '노', '대통령', '수사', '진실', '때', '생각', '책머리', '쪽', '이인규', '책', '역사', '진실', '정면', '승부', '결과', '노무현', '신화', '문재인', '위선', '상관', '지금', '진실', '시간', '사실', '진실', '때문']","['머리말', '진실', '시간', '장', '덕수궁', '돌담', '길', '2009년 5월', '일', '그날', '나', '검사', '서울지검', '검사', '첫발', '특별', '수사', '검사', '덕목', '국제', '업무', '경험', '정치', '검찰', '저승사자', '형사', '부장', '불법', '송금', '사건', '장', '불법', '자금', '수사', 'SK', '부당', '내부', '거래', 'SK', '수사', '직', '최태원', '회장', '구속', '필사', '수사', '방해', '대선', '때', 'SK', '수사', '결과', '발표', '초대', '서울지검', '금융', '조사', '부장', '노무현', '도술', '삼성', '마름', '이학수', 'LG', '차', '당', '한나라', '롯데', '청와대', '부속', '실장', '돈', '한화', '대한항공', '회장', '동부그룹', '부당', '내부', '거래', '정치', '자금', '투명', '마중', '물', '장', '불법', '자금', '수사', 'SK', '부당', '내부', '거래', 'SK', '수사', '직', '최태원', '회장', '구속', '필사', '수사', '방해', '대선', '때', 'SK', '수사', '결과', '발표', '초대', '서울지검', '금융', '조사', '부장', '노무현', '도술', '삼성', '마름', '이학수', 'LG', '차', '당', '한나라', '롯데', '청와대', '부속', '실장', '돈', '한화', '대한항공', '회장', '장', '권력자', '눈엣가시', '검찰', '총장', '칼', '대검', '수', '서울', '수사', '책임자', '황우석', '가짜', '줄기세포', '사건', '법조', '브로커', '판', '검사', '노무현', '이명박', '대통령', '인연', '노무현', '수사', '서막', '장', '박연차', '리스트', '노무현', '스폰서', '박연차', '달러', '윤곽', '노건평', '이상득', '밀약', '칼끝', '노무현', '권양숙', '주변', '책임', '노무현', '여론', '뭇매', '노무현', '노무현', '강금원', '민주', '진보', '정의', '말', '자격', '서면', '질', '장', '진실', '시계', '쪽', '노무현', '대통령', '중수부', '출석', '대통령', '신병', '결정', '이유', '미국', '주택', '구입', '사실', '노', '대통령', '비자금', '논란', '도덕', '타격', '압력', '논두렁', '시계', '진실', '수사', '때', '예우', '부엉이', '바위', '변호인', '문재인', '책임', '노무현', '공소권 없음', '수사', '기록', '영구', '보존', '나는 대한민국', '검사', '에필로그', '사실', '진실', '부록', '노무현', '대통령', '수사', '개요', '노', '대통령', '뇌물', '수수', '직무', '관련성', '피아제', '남녀', '시계', '세트', '수수', '미국', '주택', '구입', '자금', '명목', '달러', '수수', '사업', '자금', '명목', '달러', '수수', '생활비', '명목', '원', '수수', '특수', '활동비', '원', '횡령', '차용', '금', '명목', '원', '수수']"
2,2023,3,정세현의 통찰,정세현,"['우크라이나', '사태', '대한민국', '외교', '문제', '북', '핵', '문제', '혼란', '시대', '국제', '질서', '시대', '해답', '정세현', '통일부', '장관', '50년', '학문', '직업', '천착', '국제', '정치', '속', '남북', '관계', '길', '대한민국', '외교', '자국', '중심성', '대한', '생각', '경험', '신간', '출간', '국제', '정치학', '공부', '반평생', '현장', '통일', '문제', '저자', '삼국', '시대', '현재', '국제', '정치', '역학', '관계', '속', '길', '외교', '사적', '관점', '자국', '중심성', '목표', '지향', '것', '길', '진심', '모색', '오랫동안', '국제', '질서', '안팎', '일', '정세현', '장관', '시대', '통찰력', '격변', '지금', '시대', '지혜', '돌파', '방법', '것', '이번', '책', '오랫동안', '국제', '정세', '흐름', '파악', '저자', '외교', '혜안', '자국', '중심성', '이란 시', '선', '국제', '정치', '것', '유효', '북', '핵', '문제 해결', '법', '삼국', '시대', '한반도', '나라', '오랫동안', '일방', '국제', '관계', '역사', '맥락', '속', '독립', '대한민국', '국제', '질서', '속', '국제', '관계', '이승만', '정부', '문재인', '정부', '변화', '남북', '관계', '관련', '국제', '관계', '중', '사건', '이해', '생각', '결심', '하기', '정세현', '통찰', '년', '시대정신', '일본', '독일', '강대국', '부상', '19세기', '국제', '질서', '격동', 'G2', '시대', '시작', '21세기', '이후', '국제', '질서', '격동', '때문', '우크라이나', '사태', '현실', '목격', '중', '국제', '질서', '격변기', '답', '19세기', '대한제국', '21세기', '대한민국']","['저자', '말', '부', '국제', '정치', '세계', '장', '국제', '정치', '우크라이나', '사태', '국제', '정치', '민낯', '우크라이나', '전해질', '방법', '년', '푸틴', '국제', '질서', '변화', '장', '국제', '정치', '건', '폭력', '장치', '이름', '정치', '법', '주먹', '폭력', '장치', '국제', '정치', '있다', '영해', '해리', '부', '서구', '세력', '등장', '팽창', '일본', '장', '팍스 시니카', '천하', '중국', '식', '국제', '질서', '대', '중국', '복속', '시작', '중국', '국제', '질서', '장', '19세기', '일본', '강대국', '중국', '영국', '배우자', '일본', '무력', '나라', '조선', '중심', '변방', '이론', '일본', '도전', '전범', '국', '넘버', '로', '팍스', '자', '포니', '카', '꿈', '장', '한국', '일본', '중국', '수', '한국', '일본', '역사', '은원', '관계', '한국', '중국', '나라', '일본', '중국', '동아시아', '차지', '경쟁', '관계', '부', '미소', '냉전', '시기', '국제', '정치', '장', '미국', '국제', '질서', '군사', '질서', '경제', '질서', '정보', '질서', '과정', '소련', '과', '경쟁', '시대', '장', '20세기', '한국', '국제', '관계', '이승만', '정부', '미와', '반공', '명분', '도구', '박정희', '전두환', '군사', '정부', '미', '정통', '노태우 정부', '북방', '정책', '미국', '미국', '정통', '근거', '외교', '정책', '번', '목표', '안보', '번', '수단', '부', '미국', '일방', '주의', '시대', 'G2', '중국', '선진국', '한국', '장', '미국', '세력', '미국', '중심', '국제', '질서', '시작', '유럽', '마음', '고향', '중동', '석유', '곳', '중앙아시아', '러시아', '견제', '아프리카', '미국', '직접', '영향', '아시아 태평양', '지역', 'G2', '중국', '있다', '장', '중국', '힘', '개', '년', '꿈', '중국', '몽', '추구', '잘못', '것', '고속', '성장', '잠재력', '인구', '나토', '안보', '도전', '존재', '미국', '착각', '환상', '정치가', '정책', '장', '미국', '일방', '주의', '시대', '한국', '김영삼 정부', '버르장머리', '정신', '미', '공조', '김대중 정부', '설득', '노무현 정부', '바보', '노무현', '전략', '거래', '이명박 정부', '미국', '수', '동맹', '참모', '자세', '국제', '정치', '배짱', '문제', '5부', '21세기', 'G2', '시대', '격동', '국제', '질서', '장', '21세기', 'G2', '시대', '한국', '외교', '국제', '질서', '격변기', '한국', '박근혜 정부', '북한', '붕괴', '미국', '우격다짐', '투자', '호구', '결정', '차이', '17세기', '조선', '21세기', '한국', '평행 이론', '국제', '정치', '국내', '정치', '이용', '버릇', '머릿속', '대미', '종', '속성', '장', '북', '핵', '문제', '수', '북', '핵', '문제', '책임', '인가', '장', '문재인', '정부', '반도의 봄', '기억', '평창', '올림픽', '정상회담', '기득', '세계', '군산', '복합체', '사사건건', '발목', '사건', '하노이', '회담', '결렬', '악마', '디테일', '완전', '조율', '문재인', '정부', '한', '미', '관계', '국력', '자주', '때', '군산', '복합체', '현실', '전략', '모색', '투자', '리스트', '장', '우크라이나', '사태', '북', '핵', '문제', '외교', '영향', '우크라이나', '약속', '북한', '북한', '차', '핵실험', '차', '한미일 삼각동맹', '한국', '위치', '미국', '일본', '밑', '수', '있다', '북', '핵', '문제', '시각', '남북', '연합']"
3,2023,4,공정하다는 착각,마이클 샌델/함규진 역,"['마이클 샌델', '년', '만', '충격', '화두', '자리', '능력', '때문', '마이클 샌델', '년', '신간', '공정', '착각', '출간', '사회', '구조', '이면', '능력주의', '덫', '해체', '공정', '화', '언론', '미디어', '부유', '빈곤', '청년', '장년', '정치인', '입', '기업', '정규', '직', '비정규직', '논란', '공정', '채용', '문제', '혼란', '정치', '공정', '경제', '법', '재난', '지원금', '등', '해석', '대통령', '하나', '공정', '공정', '상황', '언급', '어려움', '토로', '이', '공정', '화두', '각계각층', '충돌', '상황', '마이클 샌델', '하버드대', '교수', '돈', '수', '것', '이후', '년', '만', '신간', '공정', '착각', '출간', '책', '원제', '미국', '현지', '년', '9월', '출간', '반응', '직역', '하면', '능력주의', '폭정', '공동선', '책', '노력', '성공', '수', '있다', '생각', '개인', '능력', '우선시', '보상', '능력주의', '이상', '근본', '잘못', '있다', '주장', '능력주의', '공정', '작동', '공정', '정의', '공식']","['서론', '대학', '입시', '능력주의', '입시', '윤리', '능력', '지표', '따', '내기', '승자', '패자', '포퓰리즘', '불만', '진단', '테크노크라시', '시장', '친화', '세계화', '빈부', '격차', '설명', '법', '능력주의', '윤리', '굴욕', '정치', '기술', '관료', '능력', '조직', '판단', '포퓰리즘', '준동', '능력주의', '도덕', '역사', '능력', '우주', '능력주의', '구원', '구제', '과거', '지금', '섭리', '부', '건강', '자유주의', '섭리', '역사', '편', '도덕', '세계', '궤적', '사회', '상승', '말', '포장', '노력', '자격', '시장', '능력', '책임', '담론', '재능', '노력', '허용', '한도', '것', '포퓰리즘', '반격', '하면 된다', '것', '것', '최후', '면책', '편견', '학력', '주의', '무기', '대학', '간판', '불평등', '해답', '교육', '최고', '인재', '스마트', '해지', '일', '대중', '엘리트', '학위', '통치', '학력', '간', '균열', '기술', '관료', '담론', '테크노크라시', '냐', '데모크라시', '냐', '기후', '변화', '논란', '성공', '윤리', '기술', '관료', '지배', '냐', '귀족', '지배', '냐', '능력주의', '면', '능력주의', '생각', '완벽', '능력주의', '정의', '재능', '자신', '것', '노력', '가치', '창출', '능력주의', '가지', '대안', '능력주의', '거부', '시장', '능력', '시장', '가치', '냐', '도덕', '가치', '냐', '쟁취', '자격', '권리', '인정', '자격', '성공', '태도', '운수', '선택', '재능', '계산', '능력주의', '등장', '인재', '선별', '대학', '능력주의', '쿠데타', '능력주의', '폭정', '모습', '능력주의', '유산', '돈', '점수', '불평등', '토대', '능력주의', '명문대', '사회', '이동성', '엔진', '이유', '능력주의', '공평', '인재', '선별', '작업', '사회', '명망', '배분', '상처', '승리자', '고리', '오만', '굴욕', '유', '능력자', '제비뽑기', '인재', '선별', '명망', '위계질서', '능력', '오만', '혼', '내', '주기', '일', '존엄성', '일', '존엄성', '하락', '절망', '끝', '죽음', '분노', '원인', '일', '존엄성', '사회', '인정', '일', '기여', '정', '일', '존엄', '논쟁', '어제', '오만', '금융', '투기', '공동선', '자와', '자결', '능력', '공동선']"
4,2023,5,총 균 쇠,재레드 다이아몬드/김진준 역,"['인류', '문명', '불균형', '총, 균, 쇠', '때문', '퓰리처상', '세계', '석학', '레드', '다이아몬드', '박사', '총, 균, 쇠', '민족', '민족', '정복', '지배', '대상', '전락', '대륙', '문명', '발달', '속도', '차이', '인간', '사회', '문명', '의문', '분석', '해답', '제시', '증보', '일본인', '추가', '수록', '현대', '일본인', '조상', '인지', '추적', '이', '책', '인류', '수렵', '채집', '년', '석기', '시대', '저자', '제국', '지역', '문자', '농작물', '총의', '기원', '뿐', '대륙', '인류', '사회', '발전', '길', '원인', '설득력', '설명', '역사', '인종주의', '이론', '허구', '뉴', '기니', '아메리카 원주민', '현대', '유럽인', '일본인', '세계', '각지', '인간', '생활', '이야기']","['친애', '한국', '독자', '편지', '레드', '다이아몬드', '증보판', '일본인', '조상', '한민족', '인가', '임', '홍빈', '문학사상', '편집', '고문', '추천', '글', '년', '퓰리처', '상', '명저', '총, 균, 쇠', '진가', '이현', '복', '서울대', '언어학', '명예', '교수', '이', '글', '인류', '문명', '불평등', '수수께끼', '풀이', '김진주', '번역', '문학가', '프롤로그', '현대', '세계', '불평등', '의문', '푼', '다', '부', '인간', '사회', '운명', '갈림길', '장', '문명', '직전', '세계', '상황', '장', '환경', '차이', '모델', '폴리네시아', '장', '유럽', '세계', '정복', '힘', '원천', '부', '식량', '생산', '기원', '문명', '교차로', '장', '식량', '생산', '기원', '장', '인류', '역사', '유산', '자와', '무산자', '장', '식량', '생산', '민', '수렵', '채집', '민', '경쟁력', '차이', '장', '야생', '먹거리', '작물', '화제', '장', '작물', '데', '식물', '식별', '성패', '원인', '장', '선택', '가속', '안나 카레니나', '법칙', '장', '대륙', '축', '돈', '역사', '수레바퀴', '부', '지배', '문명', '지배', '문명', '장', '가축', '치명', '대가', '세균', '사악', '선물', '장', '식량', '생산', '창시', '문자', '안과', '밀접', '연관', '장', '발명', '필요', '어머니', '장', '평등주의', '도둑', '정치', '부', '인류사', '발전', '연구', '과제', '방향제', '15', '장', '대륙', '간', '불균형', '이론', '원주민', '낙후', '원인', '장', '동아시아', '운명', '중국', '문화', '확산', '장', '동아시아', '태평양', '민족', '충돌', '장', '남북', '아메리카', '유라시아', '낙후', '원인', '장', '아프리카', '흑인', '천지', '가', '에필로그', '과학', '인류사', '미래', '특별', '증보', '면', '추가', '논문', '일본인', '후기', '총, 균, 쇠', '그 후', '이야기', '참고', '문헌']"
5,2023,6,지리의 힘,팀 마샬/김미선 역,"['세계', '지리', '분쟁', '지리', '렌즈', '세계', '조망', '책', '지리', '힘', '년', '이상', '개', '이상', '분쟁', '지역', '현장', '취재', '국제', '문제', '전문', '저널리스트', '활동', '저자', '중국', '미국', '서유럽', '러시아', '한국', '일본', '아프리카', '라틴 아메리카', '중동', '인도', '파키스탄', '북극', '등', '세계', '개', '지역', '지리', '힘', '21세기', '현대사', '영향', '집중', '책', '이', '책', '한국', '편', '한국', '위치', '한반도', '지리', '특성', '때문', '한국', '강대국', '경유지', '역할', '수', '지적', '중국', '영유', '분쟁', '바다', '집착', '미국', '초대', '강국', '수', '세계', '남극', '북극', '등', '해답', '최근', '이슈', '미국', '중국', '간', '패권주의', '경쟁', '알카에다', '영토', '장악', '등']","['서문', '삶', '것', '지리', '시작', '장', '중국', '년', '만', '대륙', '나라', '해양', '강국', '족', '탄생', '군사', '대국', '지리', '보호', '나라', '중국', '티베트', '목숨', '것', '가', '중국', '절대', '포기', '수', '전략', '땅', '신장', '땅', '나라', '해양', '강국', '남중국해', '분쟁', '현장', '미국', '대만', '지리', '영유', '분쟁', '대양', '강국', '포기', '것', '이다', '장', '미국', '지리', '축복', '전략', '영토', '구입', '세계', '최', '강국', '지리', '위치', '확보', '나라', '신의 한 수', '루이지애나', '구입', '멕시코', '영토 분쟁', '역사', '미국', '손', '위협', '시대', '괌', '카리브 해', '진출', '막강', '해군', '력', '미국', '패권', '시대', '유럽', '러시아', '미국', '위협', '만', '중국', '중국', '중국', '아시아 태평양', '지대', '에너지', '자급자족', '미국', '중동', '국가', '관계', '유지', '까', '미국', '쇠락', '예측', '유행', '장', '서유럽', '이념', '분열', '지리', '분열', '감지', '되', '다지리', '축복', '서유럽', '지리', '차별', '남유럽', '그리스', '위기', '유럽', '이념', '분열', '지리', '분열', '동쪽', '균열', '긴장', '조짐', '프랑스', '독일', '독일', '프랑스', '다', '유럽연합', '안', '감지', '지리', '복수', '영국', '영광', '고립', '유럽', '20세기', '초', '회귀', '장', '러시아', '나라', '지리', '복수', '일격', '러시아', '건', '지리', '무궁무진', '영토', '확장', '미국', '대적', '초강대국', '쪽', '발', '유럽', '한쪽', '발', '아시아', '부동', '항의', '부재', '러시아', '지리', '아킬레스건', '친서방', '국가', '러시아', '국가', '중립', '국가', '서방', '추파', '모스크바', '당근', '우크라이나', '크림 반도', '신이', '러시아', '선사', '지리', '패', '지리', '무기', '도박', '러시아', '나토', '러시아', '발트 해', '국가', '들', '모스크바', '워싱턴', '있다', '가스', '석유', '지리', '이용한', '경제', '전쟁', '군사', '협력', '러시아', '중국', '밀월', '관계', '장', '한국', '지리', '특성', '때문', '강대국', '경유지', '되', '다', '일본', '최대', '고민', '중국', '견제', '미국', '군사', '동맹', '연약', '것', '위험', '약자', '역할', '북한', '손가락', '하나로', '인위', '선', '한반도', '전쟁', '미국', '중국', '일본', '러시아', '선택', '까', '섬나라', '일본', '과거', '고립', '이제', '군사', '개입', '선택', '하', '다', '일본', '전쟁', '국가', '것', '인가', '일본', '최대', '고민', '중국', '주변국', '친구', '장', '라틴 아메리카', '내륙', '빈', '지리', '감옥', '활', '세계의 끝', '단', '영토 분쟁', '멕시코', '미국', '그늘', '아래', '운명', '나라', '니카라과', '대운하', '중국', '자본', '진입', '다', '중국', '미국', '라틴 아메리카', '틈', '공략', '하', '다', '브라질', '지리', '자국', '운송', '다', '라틴 아메리카', '최고', '지리', '혜택', '아르헨티나', '장', '아프리카', '유럽인', '지정학', '피해자', '되', '다지리', '아프리카', '최대', '장애물', '이다', '유럽인', '제멋대로', '국', '경선', '콩고', '민주공화국', '아프리카', '판', '세계', '대전', '현장', '나일 강', '수자원', '축복', '분쟁', '씨앗', '석유', '보코 하람', '나라', '앙골라', '내부', '외부', '수탈', '점철', '중', '국의', '아프리카', '접근', '터', '이상', '것', '이', '다지리', '위치', '혜택', '남아프리카공화국', '지리', '점지', '힘', '장', '중동', '인위', '국', '경선', '분쟁', '씨앗', '서구', '잉크', '국경', '수니파', '시아파', '안', '분파', '들', '영국', '난장판', '곳', '이라크', '요르단', '골치', '곳', '나라', '산맥', '이름', '나라', '이름', '곳', '레바논', '시리아', '소수파', '다수파', '지배', '긴장감', '곳', 'IS', '죽음의 게임', '이', '이스라엘', '팔레스타인', '산악', '지대', '핵무기', '석유', '나라', '역사', '교차로', '수', '운명', '터키', '아랍의 봄', '장', '인도', '지리', '출발', '다', '파키스탄', '말썽', '국경', '이', '인도 아대륙', '분열', '살육전', '출발', '인도', '파키스탄', '아', '직도', '나라', '격돌', '아프가니스탄', '적의', '적', '다', '파키스탄', '탈레반', '미국', '미국', '인도', '동맹국', '장', '북극', '21세기', '경제', '외교', '각축', '장이', '북극', '탐험', '역사', '얼음', '바닷길', '리', '고', '북극', '각축', '북극', '전략', '미국', '북극', '강자', '러시아', '북극', '게임', '다', '맺음말', '지리', '현실']"
